State,Year,Quarter,Brands,Count,Percentage,S.no
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Oppo,46708,0.125601682,1467
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Realme,32929,0.08854881,1468
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Apple,6802,0.018291142,1469
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Tecno,5777,0.015534832,1470
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Motorola,4807,0.012926421,1471
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Huawei,4785,0.012867261,1472
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Infinix,4734,0.012730118,1473
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Others,28219,0.075883229,1474
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Vivo,104203,0.261184621,1475
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Xiaomi,85964,0.215468602,1476
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Samsung,61231,0.153475385,1477
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Oppo,50155,0.125713412,1478
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Realme,39211,0.098282297,1479
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Apple,7542,0.018904009,1480
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Tecno,6955,0.017432694,1481
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Infinix,6018,0.015084106,1482
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,OnePlus,5332,0.013364648,1483
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Motorola,4828,0.012101373,1484
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Others,27524,0.068988854,1485
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Vivo,111699,0.263087359,1486
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Xiaomi,89446,0.210674329,1487
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Samsung,63414,0.149360529,1488
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Oppo,53652,0.126367855,1489
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Realme,44772,0.105452576,1490
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Apple,8300,0.019549191,1491
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Tecno,8287,0.019518572,1492
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Infinix,6909,0.016272935,1493
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,OnePlus,5945,0.014002402,1494
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Motorola,4850,0.011423322,1495
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Others,27296,0.06429093,1496
delhi,2018,1,Xiaomi,529823,0.253865556,1497
delhi,2018,1,Samsung,407203,0.195111983,1498
delhi,2018,1,Vivo,223992,0.107326133,1499
delhi,2018,1,Oppo,186309,0.089270262,1500
delhi,2018,1,Apple,138507,0.066365855,1501
delhi,2018,1,Realme,88082,0.042204634,1502
delhi,2018,1,OnePlus,86368,0.041383368,1503
delhi,2018,1,Motorola,83639,0.040075763,1504
delhi,2018,1,Lenovo,52568,0.025188043,1505
delhi,2018,1,Huawei,37398,0.017919313,1506
delhi,2018,1,Others,253133,0.12128909,1507
delhi,2018,2,Xiaomi,708839,0.257185318,1508
delhi,2018,2,Samsung,532749,0.193295263,1509
delhi,2018,2,Vivo,313719,0.113825454,1510
delhi,2018,2,Oppo,254431,0.092314218,1511
delhi,2018,2,Apple,176650,0.064093238,1512
delhi,2018,2,Realme,113976,0.041353472,1513
delhi,2018,2,Motorola,107679,0.039068756,1514
delhi,2018,2,OnePlus,106333,0.038580392,1515
delhi,2018,2,Lenovo,66497,0.02412685,1516
delhi,2018,2,Huawei,50115,0.018183032,1517
delhi,2018,2,Others,325153,0.117974008,1518
delhi,2018,3,Xiaomi,908753,0.259279908,1519
delhi,2018,3,Samsung,673829,0.192252813,1520
delhi,2018,3,Vivo,424455,0.121102932,1521
delhi,2018,3,Oppo,332529,0.094875162,1522
delhi,2018,3,Apple,218858,0.06244324,1523
delhi,2018,3,Realme,140759,0.040160506,1524
delhi,2018,3,Motorola,133126,0.037982705,1525
delhi,2018,3,OnePlus,126799,0.036177523,1526
delhi,2018,3,Lenovo,80056,0.022841094,1527
delhi,2018,3,Huawei,63709,0.018177066,1528
delhi,2018,3,Others,402038,0.11470705,1529
delhi,2018,4,Xiaomi,1206379,0.260539406,1530
delhi,2018,4,Samsung,892643,0.192782432,1531
delhi,2018,4,Vivo,605041,0.130669568,1532
delhi,2018,4,Oppo,464753,0.100371832,1533
delhi,2018,4,Apple,279775,0.060422481,1534
delhi,2018,4,Realme,181855,0.039274883,1535
delhi,2018,4,Motorola,165627,0.035770152,1536
delhi,2018,4,OnePlus,155837,0.033655824,1537
delhi,2018,4,Lenovo,98258,0.021220596,1538
delhi,2018,4,Huawei,84942,0.018344764,1539
delhi,2018,4,Others,495203,0.106948062,1540
delhi,2019,1,Xiaomi,1428603,0.259780811,1541
delhi,2019,1,Samsung,1061515,0.193028593,1542
delhi,2019,1,Vivo,755967,0.137466966,1543
delhi,2019,1,Oppo,576484,0.10482932,1544
delhi,2019,1,Apple,324092,0.058933715,1545
delhi,2019,1,Realme,213758,0.0388703,1546
delhi,2019,1,Motorola,186450,0.033904543,1547
delhi,2019,1,OnePlus,175334,0.031883181,1548
delhi,2019,1,Lenovo,109111,0.019841022,1549
delhi,2019,1,Huawei,102139,0.018573216,1550
delhi,2019,1,Others,565810,0.102888332,1551
delhi,2019,2,Xiaomi,1597465,0.259099582,1552
delhi,2019,2,Samsung,1188974,0.192844705,1553
delhi,2019,2,Vivo,879650,0.142674141,1554
delhi,2019,2,Oppo,664693,0.10780936,1555
delhi,2019,2,Apple,360575,0.058483179,1556
delhi,2019,2,Realme,240746,0.039047609,1557
delhi,2019,2,Motorola,200193,0.032470147,1558
delhi,2019,2,OnePlus,191881,0.031121988,1559
delhi,2019,2,Lenovo,115488,0.018731486,1560
delhi,2019,2,Huawei,114662,0.018597513,1561
delhi,2019,2,Others,611121,0.099120291,1562
delhi,2019,3,Xiaomi,1749719,0.257983665,1563
delhi,2019,3,Samsung,1305636,0.192506774,1564
delhi,2019,3,Vivo,1001823,0.147711701,1565
delhi,2019,3,Oppo,749989,0.110580562,1566
delhi,2019,3,Apple,392389,0.057854977,1567
delhi,2019,3,Realme,269723,0.039768745,1568
delhi,2019,3,Motorola,210710,0.031067696,1569
delhi,2019,3,OnePlus,206752,0.030484117,1570
delhi,2019,3,Huawei,125962,0.018572204,1571
delhi,2019,3,Lenovo,119861,0.017672655,1572
delhi,2019,3,Others,649722,0.095796904,1573
delhi,2019,4,Xiaomi,1872284,0.256833203,1574
delhi,2019,4,Samsung,1394404,0.191279339,1575
delhi,2019,4,Vivo,1114120,0.152830985,1576
delhi,2019,4,Oppo,825921,0.11329688,1577
delhi,2019,4,Apple,414754,0.056894466,1578
delhi,2019,4,Realme,300540,0.041226999,1579
delhi,2019,4,Motorola,217242,0.029800478,1580
delhi,2019,4,OnePlus,216727,0.029729832,1581
delhi,2019,4,Huawei,134371,0.018432532,1582
delhi,2019,4,Lenovo,121793,0.016707127,1583
delhi,2019,4,Others,677727,0.092968159,1584
delhi,2020,1,Xiaomi,1998766,0.255394287,1585
delhi,2020,1,Samsung,1484289,0.189656483,1586
delhi,2020,1,Vivo,1238728,0.158279686,1587
delhi,2020,1,Oppo,909331,0.116190661,1588
delhi,2020,1,Apple,436979,0.05583542,1589
delhi,2020,1,Realme,333567,0.042621851,1590
delhi,2020,1,OnePlus,225852,0.028858461,1591
delhi,2020,1,Motorola,223909,0.028610192,1592
delhi,2020,1,Huawei,142660,0.018228521,1593
delhi,2020,1,Lenovo,124278,0.015879743,1594
delhi,2020,1,Others,707838,0.090444695,1595
delhi,2020,2,Xiaomi,2125586,0.253313168,1596
delhi,2020,2,Samsung,1585854,0.188991506,1597
delhi,2020,2,Vivo,1364186,0.162574592,1598
delhi,2020,2,Oppo,1002444,0.119464592,1599
delhi,2020,2,Apple,458450,0.054635014,1600
delhi,2020,2,Realme,366179,0.043638772,1601
delhi,2020,2,OnePlus,233802,0.027862964,1602
delhi,2020,2,Motorola,231246,0.027558356,1603
delhi,2020,2,Huawei,150807,0.017972173,1604
delhi,2020,2,Lenovo,127388,0.015181253,1605
delhi,2020,2,Others,745197,0.08880761,1606
delhi,2020,3,Xiaomi,2264717,0.250406173,1607
delhi,2020,3,Samsung,1707446,0.188789601,1608
delhi,2020,3,Vivo,1516602,0.167688282,1609
delhi,2020,3,Oppo,1106202,0.122311004,1610
delhi,2020,3,Apple,485868,0.053721656,1611
delhi,2020,3,Realme,406930,0.044993606,1612
delhi,2020,3,OnePlus,244532,0.027037516,1613
delhi,2020,3,Motorola,238737,0.026396772,1614
delhi,2020,3,Huawei,159503,0.017635994,1615
delhi,2020,3,Lenovo,131036,0.014488443,1616
delhi,2020,3,Others,782601,0.086530954,1617
delhi,2020,4,Xiaomi,2416705,0.247918848,1618
delhi,2020,4,Samsung,1842707,0.189034987,1619
delhi,2020,4,Vivo,1673743,0.171701733,1620
delhi,2020,4,Oppo,1209582,0.124085553,1621
delhi,2020,4,Apple,518592,0.053200011,1622
delhi,2020,4,Realme,452392,0.046408852,1623
delhi,2020,4,OnePlus,256533,0.026316562,1624
delhi,2020,4,Motorola,246834,0.025321585,1625
delhi,2020,4,Huawei,168898,0.017326483,1626
delhi,2020,4,Lenovo,134947,0.013843603,1627
delhi,2020,4,Others,827035,0.084841784,1628
delhi,2021,1,Xiaomi,2575350,0.246039776,1629
delhi,2021,1,Samsung,1963994,0.187632999,1630
delhi,2021,1,Vivo,1839180,0.175708713,1631
delhi,2021,1,Oppo,1318743,0.125988014,1632
delhi,2021,1,Apple,555462,0.053066863,1633
delhi,2021,1,Realme,511070,0.048825809,1634
delhi,2021,1,OnePlus,269742,0.025770191,1635
delhi,2021,1,Motorola,253270,0.024196515,1636
delhi,2021,1,Huawei,175712,0.016786899,1637
delhi,2021,1,Lenovo,137068,0.013094989,1638
delhi,2021,1,Others,867619,0.082889232,1639
delhi,2021,2,Xiaomi,2731995,0.244305512,1640
delhi,2021,2,Samsung,2070161,0.185121767,1641
delhi,2021,2,Vivo,2011494,0.179875538,1642
delhi,2021,2,Oppo,1432860,0.128131858,1643
delhi,2021,2,Realme,596308,0.053324157,1644
delhi,2021,2,Apple,591905,0.052930424,1645
delhi,2021,2,OnePlus,291216,0.026041656,1646
delhi,2021,2,Motorola,252565,0.022585335,1647
delhi,2021,2,Huawei,176234,0.015759523,1648
delhi,2021,2,Lenovo,134680,0.012043604,1649
delhi,2021,2,Others,893281,0.079880626,1650
delhi,2021,3,Xiaomi,2897206,0.241835663,1651
delhi,2021,3,Vivo,2220413,0.185342378,1652
delhi,2021,3,Samsung,2149622,0.17943331,1653
delhi,2021,3,Oppo,1566918,0.130793825,1654
delhi,2021,3,Realme,707377,0.059046194,1655
delhi,2021,3,Apple,631640,0.052724272,1656
delhi,2021,3,OnePlus,331920,0.027706036,1657
delhi,2021,3,Motorola,250528,0.02091208,1658
delhi,2021,3,Huawei,172290,0.014381396,1659
delhi,2021,3,Tecno,148235,0.012373476,1660
delhi,2021,3,Others,903912,0.075451369,1661
delhi,2021,4,Xiaomi,3028207,0.236853885,1662
delhi,2021,4,Vivo,2413197,0.188750335,1663
delhi,2021,4,Samsung,2238115,0.175056141,1664
delhi,2021,4,Oppo,1697646,0.132782881,1665
delhi,2021,4,Realme,840595,0.06574788,1666
delhi,2021,4,Apple,705541,0.055184512,1667
delhi,2021,4,OnePlus,369158,0.028874019,1668
delhi,2021,4,Motorola,250976,0.019630309,1669
delhi,2021,4,Tecno,176336,0.013792276,1670
delhi,2021,4,Huawei,166930,0.013056577,1671
delhi,2021,4,Others,898426,0.070271183,1672
delhi,2022,1,Xiaomi,3155264,0.233046613,1673
delhi,2022,1,Vivo,2586749,0.191056309,1674
delhi,2022,1,Samsung,2320460,0.171388303,1675
delhi,2022,1,Oppo,1817979,0.134275245,1676
delhi,2022,1,Realme,964540,0.071240562,1677
delhi,2022,1,Apple,761100,0.05621456,1678
delhi,2022,1,OnePlus,404741,0.029894018,1679
delhi,2022,1,Motorola,252427,0.018644163,1680
delhi,2022,1,Tecno,206904,0.015281852,1681
delhi,2022,1,Huawei,164421,0.012144073,1682
delhi,2022,1,Others,904612,0.066814302,1683
goa,2018,1,Xiaomi,23388,0.254394361,1684
goa,2018,1,Samsung,19288,0.20979812,1685
goa,2018,1,Vivo,8719,0.094837713,1686
goa,2018,1,Oppo,6969,0.075802732,1687
goa,2018,1,Apple,5957,0.064795075,1688
goa,2018,1,OnePlus,5457,0.059356509,1689
goa,2018,1,Motorola,4236,0.046075531,1690
goa,2018,1,Realme,4094,0.044530978,1691
goa,2018,1,Lenovo,2542,0.027649669,1692
goa,2018,1,Huawei,1595,0.017349025,1693
goa,2018,1,Others,9691,0.105410285,1694
goa,2018,2,Xiaomi,31481,0.257673482,1695
goa,2018,2,Samsung,25483,0.208579567,1696
goa,2018,2,Vivo,12317,0.100815231,1697
goa,2018,2,Oppo,9547,0.078142649,1698
goa,2018,2,Apple,7433,0.060839458,1699
goa,2018,2,OnePlus,6696,0.054807078,1700
goa,2018,2,Motorola,5508,0.045083242,1701
goa,2018,2,Realme,5427,0.044420253,1702
goa,2018,2,Lenovo,3352,0.027436279,1703
goa,2018,2,Huawei,2237,0.018309951,1704
goa,2018,2,Others,12693,0.103892809,1705
goa,2018,3,Xiaomi,39803,0.258793774,1706
goa,2018,3,Samsung,32023,0.208209256,1707
goa,2018,3,Vivo,16778,0.109088308,1708
goa,2018,3,Oppo,12470,0.081078269,1709
goa,2018,3,Apple,8815,0.057313949,1710
goa,2018,3,OnePlus,7931,0.0515663,1711
goa,2018,3,Realme,6878,0.044719835,1712
goa,2018,3,Motorola,6674,0.043393454,1713
goa,2018,3,Lenovo,3860,0.025097203,1714
goa,2018,3,Huawei,3053,0.019850197,1715
goa,2018,3,Others,15517,0.100889455,1716
goa,2018,4,Xiaomi,50867,0.260389045,1717
goa,2018,4,Samsung,40683,0.208256975,1718
goa,2018,4,Vivo,22715,0.116278475,1719
goa,2018,4,Oppo,16672,0.085344254,1720
goa,2018,4,Apple,10884,0.055715383,1721
goa,2018,4,OnePlus,9442,0.04833376,1722
goa,2018,4,Realme,8708,0.044576401,1723
goa,2018,4,Motorola,8176,0.041853084,1724
goa,2018,4,Lenovo,4769,0.024412593,1725
goa,2018,4,Huawei,3965,0.020296903,1726
goa,2018,4,Others,18469,0.094543128,1727
goa,2019,1,Xiaomi,62065,0.26061087,1728
goa,2019,1,Samsung,49562,0.208110786,1729
goa,2019,1,Vivo,29218,0.122686352,1730
goa,2019,1,Oppo,20988,0.08812859,1731
goa,2019,1,Apple,12909,0.054204878,1732
goa,2019,1,OnePlus,10892,0.045735497,1733
goa,2019,1,Realme,10545,0.044278444,1734
goa,2019,1,Motorola,9355,0.039281635,1735
goa,2019,1,Lenovo,5440,0.022842554,1736
goa,2019,1,Huawei,5049,0.021200746,1737
goa,2019,1,Others,22129,0.092919648,1738
goa,2019,2,Xiaomi,72286,0.259145336,1739
goa,2019,2,Samsung,58572,0.209980641,1740
goa,2019,2,Vivo,35425,0.126998638,1741
goa,2019,2,Oppo,25325,0.090790134,1742
goa,2019,2,Apple,14770,0.052950455,1743
goa,2019,2,Realme,12215,0.043790779,1744
goa,2019,2,OnePlus,12033,0.043138309,1745
goa,2019,2,Motorola,10716,0.038416864,1746
goa,2019,2,Lenovo,6125,0.021958127,1747
goa,2019,2,Huawei,5990,0.021474152,1748
goa,2019,2,Others,25483,0.091356564,1749
goa,2019,3,Xiaomi,81621,0.257322017,1750
goa,2019,3,Samsung,66756,0.210457953,1751
goa,2019,3,Vivo,41691,0.131436912,1752
goa,2019,3,Oppo,29561,0.093195332,1753
goa,2019,3,Apple,16481,0.051958738,1754
goa,2019,3,Realme,14157,0.044631992,1755
goa,2019,3,OnePlus,13220,0.041677964,1756
goa,2019,3,Motorola,11738,0.037005744,1757
goa,2019,3,Huawei,6882,0.021696501,1758
goa,2019,3,Lenovo,6410,0.020208453,1759
goa,2019,3,Others,28677,0.090408394,1760
goa,2019,4,Xiaomi,90791,0.256801095,1761
goa,2019,4,Samsung,74339,0.210266839,1762
goa,2019,4,Vivo,48072,0.135970991,1763
goa,2019,4,Oppo,34061,0.09634107,1764
goa,2019,4,Apple,17817,0.05039514,1765
goa,2019,4,Realme,16393,0.046367375,1766
goa,2019,4,OnePlus,14159,0.040048537,1767
goa,2019,4,Motorola,12521,0.035415476,1768
goa,2019,4,Huawei,7674,0.021705803,1769
goa,2019,4,Lenovo,6696,0.018939544,1770
goa,2019,4,Others,31023,0.087748129,1771
goa,2020,1,Xiaomi,100364,0.256095943,1772
goa,2020,1,Samsung,82358,0.210150549,1773
goa,2020,1,Vivo,54965,0.140252615,1774
goa,2020,1,Oppo,38778,0.098948711,1775
goa,2020,1,Apple,19244,0.049104363,1776
goa,2020,1,Realme,18803,0.047979076,1777
goa,2020,1,OnePlus,14926,0.038086246,1778
goa,2020,1,Motorola,13118,0.033472825,1779
goa,2020,1,Huawei,8459,0.021584588,1780
goa,2020,1,Lenovo,7167,0.018287829,1781
goa,2020,1,Others,33718,0.086037254,1782
goa,2020,2,Xiaomi,109624,0.254561245,1783
goa,2020,2,Samsung,90927,0.211144369,1784
goa,2020,2,Vivo,61868,0.143665576,1785
goa,2020,2,Oppo,43887,0.101911346,1786
goa,2020,2,Realme,21236,0.049312765,1787
goa,2020,2,Apple,20388,0.047343599,1788
goa,2020,2,OnePlus,15482,0.035951226,1789
goa,2020,2,Motorola,13908,0.032296192,1790
goa,2020,2,Huawei,9221,0.021412366,1791
goa,2020,2,Lenovo,7481,0.017371859,1792
goa,2020,2,Others,36617,0.085029456,1793
goa,2020,3,Xiaomi,119983,0.252615999,1794
goa,2020,3,Samsung,101577,0.213863425,1795
goa,2020,3,Vivo,69991,0.147361263,1796
goa,2020,3,Oppo,49411,0.10403148,1797
goa,2020,3,Realme,24328,0.05122094,1798
goa,2020,3,Apple,21967,0.046250016,1799
goa,2020,3,OnePlus,16389,0.034505918,1800
goa,2020,3,Motorola,14656,0.030857205,1801
goa,2020,3,Huawei,9964,0.02097852,1802
goa,2020,3,Lenovo,7790,0.016401312,1803
goa,2020,3,Others,38906,0.081913922,1804
goa,2020,4,Xiaomi,132099,0.250384773,1805
goa,2020,4,Samsung,114296,0.216640383,1806
goa,2020,4,Vivo,78921,0.149589449,1807
goa,2020,4,Oppo,55468,0.105135865,1808
goa,2020,4,Realme,28000,0.053072117,1809
goa,2020,4,Apple,24214,0.045896009,1810
goa,2020,4,OnePlus,17571,0.033304649,1811
goa,2020,4,Motorola,15500,0.029379208,1812
goa,2020,4,Huawei,10821,0.020510478,1813
goa,2020,4,Lenovo,8172,0.015489477,1814
goa,2020,4,Others,42522,0.080597592,1815
goa,2021,1,Xiaomi,142193,0.249446087,1816
goa,2021,1,Samsung,123133,0.216009543,1817
goa,2021,1,Vivo,87010,0.15263975,1818
goa,2021,1,Oppo,60381,0.105925075,1819
goa,2021,1,Realme,31824,0.055828151,1820
goa,2021,1,Apple,26139,0.045855079,1821
goa,2021,1,OnePlus,18577,0.032589227,1822
goa,2021,1,Motorola,15944,0.027970212,1823
goa,2021,1,Huawei,11414,0.020023332,1824
goa,2021,1,Lenovo,8178,0.014346487,1825
goa,2021,1,Others,45242,0.079367056,1826
goa,2021,2,Xiaomi,152107,0.249721723,1827
goa,2021,2,Samsung,129938,0.213325759,1828
goa,2021,2,Vivo,94216,0.154679153,1829
goa,2021,2,Oppo,64685,0.106196623,1830
goa,2021,2,Realme,37973,0.062342187,1831
goa,2021,2,Apple,28049,0.046049456,1832
goa,2021,2,OnePlus,19803,0.032511583,1833
goa,2021,2,Motorola,15937,0.026164576,1834
goa,2021,2,Huawei,11315,0.018576405,1835
goa,2021,2,Lenovo,7861,0.0129058,1836
goa,2021,2,Others,47222,0.077526736,1837
goa,2021,3,Xiaomi,163235,0.249801824,1838
goa,2021,3,Samsung,135615,0.207534379,1839
goa,2021,3,Vivo,103139,0.157835699,1840
goa,2021,3,Oppo,69841,0.106879096,1841
goa,2021,3,Realme,45087,0.068997548,1842
goa,2021,3,Apple,29989,0.045892774,1843
goa,2021,3,OnePlus,22136,0.033875169,1844
goa,2021,3,Motorola,15824,0.024215787,1845
goa,2021,3,Huawei,11214,0.017161011,1846
goa,2021,3,Tecno,7719,0.011812542,1847
goa,2021,3,Others,49659,0.075994173,1848
goa,2021,4,Xiaomi,172749,0.247783206,1849
goa,2021,4,Samsung,141066,0.202338571,1850
goa,2021,4,Vivo,110824,0.158960839,1851
goa,2021,4,Oppo,75088,0.107702767,1852
goa,2021,4,Realme,53598,0.076878502,1853
goa,2021,4,Apple,33398,0.047904552,1854
goa,2021,4,OnePlus,24355,0.03493369,1855
goa,2021,4,Motorola,16068,0.023047199,1856
goa,2021,4,Huawei,10899,0.015633023,1857
goa,2021,4,Tecno,9081,0.013025368,1858
goa,2021,4,Others,50052,0.071792283,1859
goa,2022,1,Xiaomi,181266,0.245409056,1860
goa,2022,1,Samsung,146487,0.198323107,1861
goa,2022,1,Vivo,118448,0.160362185,1862
goa,2022,1,Oppo,80145,0.108505229,1863
goa,2022,1,Realme,60870,0.082409549,1864
goa,2022,1,Apple,36235,0.049057171,1865
goa,2022,1,OnePlus,26283,0.035583541,1866
goa,2022,1,Motorola,16125,0.021831016,1867
goa,2022,1,Huawei,10823,0.014652843,1868
goa,2022,1,Tecno,10780,0.014594627,1869
goa,2022,1,Others,51166,0.069271677,1870
gujarat,2018,1,Xiaomi,655082,0.243520562,1871
gujarat,2018,1,Samsung,589816,0.219258541,1872
gujarat,2018,1,Vivo,424397,0.157765586,1873
gujarat,2018,1,Oppo,297896,0.110740031,1874
gujarat,2018,1,Apple,124833,0.046405492,1875
gujarat,2018,1,Realme,107796,0.040072147,1876
gujarat,2018,1,OnePlus,85786,0.031890137,1877
gujarat,2018,1,Lenovo,74654,0.027751921,1878
gujarat,2018,1,Motorola,65692,0.024420382,1879
gujarat,2018,1,Huawei,32104,0.01193436,1880
gujarat,2018,1,Others,231992,0.08624084,1881
gujarat,2018,2,Xiaomi,877057,0.245961874,1882
gujarat,2018,2,Samsung,771605,0.216388914,1883
gujarat,2018,2,Vivo,588311,0.164985943,1884
gujarat,2018,2,Oppo,406366,0.113961285,1885
gujarat,2018,2,Apple,158941,0.044573416,1886
gujarat,2018,2,Realme,139735,0.039187285,1887
gujarat,2018,2,OnePlus,104673,0.029354497,1888
gujarat,2018,2,Lenovo,94848,0.026599174,1889
gujarat,2018,2,Motorola,82342,0.023091991,1890
gujarat,2018,2,Huawei,42387,0.011887011,1891
gujarat,2018,2,Others,299560,0.08400861,1892
gujarat,2018,3,Xiaomi,1090580,0.246003831,1893
gujarat,2018,3,Samsung,952941,0.214956387,1894
gujarat,2018,3,Vivo,773925,0.174575469,1895
gujarat,2018,3,Oppo,521622,0.117663088,1896
gujarat,2018,3,Apple,186759,0.042127519,1897
gujarat,2018,3,Realme,171742,0.038740111,1898
gujarat,2018,3,OnePlus,121797,0.027473939,1899
gujarat,2018,3,Lenovo,107576,0.024266086,1900
gujarat,2018,3,Motorola,95285,0.021493586,1901
gujarat,2018,3,Huawei,53733,0.012120637,1902
gujarat,2018,3,Others,357223,0.080579349,1903
gujarat,2018,4,Xiaomi,1363826,0.244455318,1904
gujarat,2018,4,Samsung,1194869,0.214171076,1905
gujarat,2018,4,Vivo,1025717,0.183851881,1906
gujarat,2018,4,Oppo,679260,0.121752129,1907
gujarat,2018,4,Apple,230209,0.041263192,1908
gujarat,2018,4,Realme,212094,0.038016218,1909
gujarat,2018,4,OnePlus,145412,0.026063982,1910
gujarat,2018,4,Lenovo,127399,0.022835291,1911
gujarat,2018,4,Motorola,112287,0.020126581,1912
gujarat,2018,4,Huawei,68005,0.012189373,1913
gujarat,2018,4,Others,419962,0.075274958,1914
gujarat,2019,1,Xiaomi,1611706,0.242269414,1915
gujarat,2019,1,Samsung,1419211,0.213333832,1916
gujarat,2019,1,Vivo,1271697,0.191159732,1917
gujarat,2019,1,Oppo,837507,0.125892893,1918
gujarat,2019,1,Apple,266733,0.040094935,1919
gujarat,2019,1,Realme,248960,0.037423322,1920
gujarat,2019,1,OnePlus,164369,0.02470772,1921
gujarat,2019,1,Lenovo,143180,0.021522619,1922
gujarat,2019,1,Motorola,124721,0.018747888,1923
gujarat,2019,1,Huawei,81525,0.012254725,1924
gujarat,2019,1,Others,482927,0.072592918,1925
gujarat,2019,2,Xiaomi,1819154,0.240163598,1926
gujarat,2019,2,Samsung,1612210,0.212842978,1927
gujarat,2019,2,Vivo,1487567,0.196387685,1928
gujarat,2019,2,Oppo,976688,0.128941752,1929
gujarat,2019,2,Apple,301303,0.039777838,1930
gujarat,2019,2,Realme,281975,0.037226167,1931
gujarat,2019,2,OnePlus,180243,0.023795571,1932
gujarat,2019,2,Lenovo,158443,0.020917548,1933
gujarat,2019,2,Motorola,134995,0.017821957,1934
gujarat,2019,2,Huawei,92218,0.012174564,1935
gujarat,2019,2,Others,529849,0.069950341,1936
gujarat,2019,3,Xiaomi,2007322,0.238136291,1937
gujarat,2019,3,Samsung,1784247,0.21167205,1938
gujarat,2019,3,Vivo,1706171,0.202409595,1939
gujarat,2019,3,Oppo,1111618,0.131875498,1940
gujarat,2019,3,Apple,330663,0.039227817,1941
gujarat,2019,3,Realme,318122,0.03774003,1942
gujarat,2019,3,OnePlus,194687,0.023096464,1943
gujarat,2019,3,Lenovo,161748,0.019188784,1944
gujarat,2019,3,Motorola,141326,0.016766044,1945
gujarat,2019,3,Huawei,102241,0.012129241,1946
gujarat,2019,3,Others,571154,0.067758185,1947
gujarat,2019,4,Xiaomi,2194279,0.235341731,1948
gujarat,2019,4,Samsung,1961599,0.210386238,1949
